5
	00000	00100	00110	00111	01000	01010	01011	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01011	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01011	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01011	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01100	01101	01110	01111	10000	10001	10010	10011	10100	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11010	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01011	01100	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01011	01100	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01011	01100	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01011	01100	01110	01111	10000	10001	10010	10011	10100	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01011	01100	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01011	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11010	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01011	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11011	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01011	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11100	11101	11110	11111
	00000	00100	00110	00111	01000	01001	01010	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10110	10111	11000	11001	11010	11011	11100	11110	11111
	00000	00100	00101	00111	01000	01010	01011	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01011	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01011	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01011	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11010	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01011	01100	01101	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01011	01100	01101	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01011	01100	01101	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01011	01100	01101	01111	10000	10001	10010	10011	10100	10101	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01011	01100	01101	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11111
	00000	00100	00101	00111	01000	01001	01010	01011	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01011	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11011	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01011	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11100	11101	11110	11111
	00000	00100	00101	00111	01000	01001	01010	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10111	11000	11001	11010	11011	11100	11101	11111
	00000	00100	00101	00110	01000	01010	01011	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01010	01011	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01011	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01011	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01011	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11010	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01011	01100	01101	01110	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01011	01100	01101	01110	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01011	01100	01101	01110	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01011	01100	01101	01110	10000	10001	10010	10011	10100	10101	10110	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01011	01100	01101	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01011	01100	01101	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11011	11100	11101	11110	11111
	00000	00100	00101	00110	01000	01001	01010	01011	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01010	01011	01100	01110	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01010	01011	01100	01110	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01010	01011	01100	01110	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01010	01011	01100	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01010	01011	01100	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11110	11111
	00000	00100	00101	00110	00111	01000	01010	01011	01100	01101	01110	01111	10000	10010	10011	10100	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10011	10100	10101	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10100	10101	10110	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01010	01011	01100	01101	01110	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11010	11011	11100	11110	11111
	00000	00100	00101	00110	00111	01000	01001	01011	01100	01101	01111	10000	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01001	01011	01100	01101	01111	10000	10001	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01001	01011	01100	01101	01111	10000	10001	10010	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01001	01011	01100	01101	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11011	11100	11101	11110	11111
	00000	00100	00101	00110	00111	01000	01001	01011	01100	01101	01111	10000	10001	10010	10011	10100	10101	10110	10111	11000	11001	11010	11011	11100	11101	11111
